Date,Open,High,Low,Close,Adj Close,Volume
2020-05-22,302.010010,303.940002,300.829987,302.429993,301.780884,2366400
2020-05-26,306.010010,306.899994,303.529999,304.799988,304.145782,3234600
2020-05-27,304.559998,306.309998,299.470001,306.010010,305.353210,2980200
2020-05-28,307.250000,311.000000,306.899994,309.559998,308.895599,4301900
2020-05-29,304.200012,308.880005,302.350006,308.470001,307.807922,4986800
2020-06-01,307.899994,309.739990,306.459991,308.290009,307.628326,2293700
2020-06-02,307.950012,309.019989,304.720001,307.089996,306.430878,2528900
2020-06-03,307.500000,308.200012,305.920013,306.640015,305.981873,2165900
2020-06-04,310.850006,315.350006,309.089996,310.750000,310.083038,4553900
2020-06-05,313.130005,313.630005,307.290009,312.040009,311.370270,4375600
2020-06-08,310.660004,311.290009,306.459991,307.190002,306.530670,3764500
2020-06-09,307.500000,308.600006,305.170013,305.549988,304.894196,3155800
2020-06-10,306.480011,308.630005,305.649994,307.329987,306.670349,2713700
2020-06-11,306.989990,309.200012,300.640015,300.829987,300.184326,3443000
2020-06-12,302.670013,305.149994,296.250000,298.700012,298.058899,4019100
2020-06-15,297.049988,298.070007,293.839996,297.179993,296.542145,3266800
2020-06-16,301.350006,302.739990,299.220001,301.359985,300.713165,2633800
2020-06-17,301.019989,302.000000,298.899994,299.609985,298.966919,2182400
2020-06-18,300.000000,300.809998,297.790009,299.570007,298.927032,1881800
2020-06-19,300.179993,301.899994,298.640015,299.899994,299.256317,3438000
2020-06-22,299.700012,301.480011,298.250000,300.450012,299.805145,2094400
2020-06-23,301.730011,304.899994,300.730011,301.290009,300.643341,2409600
2020-06-24,300.769989,301.279999,296.600006,298.019989,297.380341,2398100
2020-06-25,297.059998,301.149994,295.399994,300.529999,299.884979,2274300
2020-06-26,300.410004,302.119995,295.950012,296.559998,295.923492,2866000
2020-06-29,297.440002,301.630005,296.829987,301.589996,300.942688,1841700
2020-06-30,301.010010,304.619995,300.140015,303.209991,302.559204,2391700
2020-07-01,302.500000,305.579987,300.750000,304.750000,304.095917,1906100
2020-07-02,306.000000,308.920013,304.600006,305.739990,305.083771,2540500
2020-07-06,307.529999,311.559998,307.239990,311.489990,310.821442,2332400
2020-07-07,310.019989,318.049988,309.720001,316.230011,315.551300,3346600
2020-07-08,317.140015,318.049988,314.010010,316.320007,315.641083,2364500
2020-07-09,320.000000,328.980011,319.679993,325.540009,324.841309,5313600
2020-07-10,326.000000,327.399994,323.109985,326.230011,325.529816,2484100
2020-07-13,326.299988,329.109985,321.500000,322.920013,322.226929,2583200
2020-07-14,321.320007,328.660004,320.450012,328.000000,327.296021,1844800
2020-07-15,328.100006,329.320007,325.619995,326.700012,325.998810,1770700
2020-07-16,326.619995,327.899994,324.059998,326.269989,325.569702,1402000
2020-07-17,327.299988,327.799988,324.579987,324.790009,324.092896,1768100
2020-07-20,324.890015,327.440002,322.660004,326.510010,325.809235,1863300
2020-07-21,327.000000,331.489990,326.500000,327.739990,327.036560,1874200
2020-07-22,329.649994,329.660004,325.010010,328.299988,327.595367,1312600
2020-07-23,328.100006,330.380005,325.329987,326.109985,325.410065,1561700
2020-07-24,326.220001,328.750000,324.670013,325.779999,325.080780,1423400
2020-07-27,325.679993,329.000000,325.179993,327.600006,326.896881,2083300
2020-07-28,327.970001,330.000000,325.820007,327.570007,326.866943,1374000
2020-07-29,327.019989,328.040009,325.390015,326.140015,325.440033,1341300
2020-07-30,322.690002,326.450012,322.000000,324.820007,324.820007,1390300
2020-07-31,324.820007,326.309998,322.549988,325.529999,325.529999,2150800
2020-08-03,325.549988,329.890015,324.299988,329.320007,329.320007,2480200
2020-08-04,329.559998,339.820007,328.920013,339.790009,339.790009,3933300
2020-08-05,341.859985,342.730011,337.589996,339.970001,339.970001,2927500
2020-08-06,342.410004,345.119995,341.609985,343.309998,343.309998,2104300
2020-08-07,343.140015,344.730011,339.630005,340.910004,340.910004,1758400
2020-08-10,340.709991,341.070007,338.579987,340.000000,340.000000,1503800
2020-08-11,340.850006,340.850006,331.799988,332.429993,332.429993,2065600
2020-08-12,333.750000,338.899994,333.170013,336.760010,336.760010,1853900
2020-08-13,336.989990,339.459991,335.130005,335.700012,335.700012,1536500
2020-08-14,336.529999,338.760010,335.600006,336.279999,336.279999,1522900
2020-08-17,337.649994,340.369995,337.359985,339.959991,339.959991,1504700
2020-08-18,341.000000,342.799988,336.809998,340.750000,340.750000,1489400
2020-08-19,341.119995,341.940002,339.950012,340.899994,340.899994,1730100
2020-08-20,340.140015,341.660004,338.739990,340.869995,340.869995,1717500
2020-08-21,340.070007,345.839996,339.329987,344.609985,344.609985,2372600
2020-08-24,345.109985,346.109985,342.109985,344.130005,344.130005,1461500
2020-08-25,344.140015,344.910004,341.459991,344.709991,344.709991,1176200
2020-08-26,343.010010,344.829987,341.690002,344.269989,344.269989,1757000
2020-08-27,345.609985,347.739990,342.549988,346.359985,346.359985,2220700
2020-08-28,347.470001,349.059998,345.500000,348.369995,348.369995,1487300
2020-08-31,346.850006,348.750000,344.290009,347.660004,347.660004,1586900
2020-09-01,345.709991,351.489990,345.410004,351.380005,351.380005,1774900
2020-09-02,353.609985,359.920013,351.309998,358.859985,358.859985,2434900
2020-09-03,363.070007,363.670013,345.519989,348.299988,348.299988,3630400
2020-09-04,353.980011,353.980011,340.399994,346.570007,346.570007,2557000
2020-09-08,343.839996,344.920013,338.179993,338.859985,338.859985,2144300
2020-09-09,340.899994,349.700012,340.390015,346.429993,346.429993,2100900
2020-09-10,346.269989,348.000000,338.760010,339.529999,339.529999,1959600
2020-09-11,340.279999,343.260010,336.100006,339.130005,339.130005,1599600
2020-09-14,340.989990,344.839996,340.470001,342.920013,342.920013,1522300
2020-09-15,345.019989,347.760010,342.750000,343.910004,343.910004,1362500
2020-09-16,347.269989,348.760010,343.250000,343.730011,343.730011,1656500
2020-09-17,339.579987,342.890015,336.369995,338.880005,338.880005,2681500
2020-09-18,340.200012,341.220001,331.200012,335.959991,335.959991,3409300
2020-09-21,333.970001,339.619995,333.709991,339.570007,339.570007,2427400
2020-09-22,340.700012,344.899994,339.589996,344.450012,344.450012,2128100
2020-09-23,348.000000,348.250000,344.059998,344.630005,344.630005,3577100
2020-09-24,345.000000,347.329987,338.309998,347.000000,347.000000,5779300
2020-09-25,340.739990,343.769989,335.359985,342.579987,342.579987,7338500
2020-09-28,343.760010,349.769989,343.100006,349.619995,349.619995,3459200
2020-09-29,348.950012,354.290009,347.100006,352.140015,352.140015,2526000
2020-09-30,352.559998,357.700012,351.170013,355.000000,355.000000,2522000
2020-10-01,356.260010,359.690002,354.820007,358.459991,358.459991,2053000
2020-10-02,354.730011,357.839996,352.850006,355.010010,355.010010,2125000
2020-10-05,355.329987,358.980011,355.329987,358.579987,358.579987,2093500
2020-10-06,361.899994,363.000000,357.040009,358.350006,358.350006,2760400
2020-10-07,360.470001,364.739990,359.660004,363.019989,363.019989,1959100
2020-10-08,364.799988,365.970001,361.750000,365.089996,365.089996,1793100
2020-10-09,366.000000,369.750000,365.700012,369.459991,369.459991,1729200
